"desc"	"pagesurl"	"catalogurl"	"img"	"name"	"pageurl"	"url"	"catalogname"	"subname"	"spec"
"Уличная цилиндрическая IP видеокамера 1,3MP;1/3"" 1,3MP CMOS; фикс. объектив: 3,6мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1,3MP(1~25к/c); чувствительность: 0.08лк/F2.1(цвет),0лк@F2.1(ИК вкл); Дальность ИК:30м;DWDR,3DNR,ONVIF; питание: DC12В/PОE; IP67; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru/imgs/DH-IPC-HFW1120SP-0360B__56fa8d2a98e1f1.94104753.png"	"Dahua DH-IPC-HFW1120SP-0360B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw1120sp-0360b"	"IP-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:H.264, Motion JPEG;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Тип поддерживаемых карт памяти:Micro SD;Общее кол-во пикселей,Мп:1.3;PTZ:Нет;Температура:-30 ... 60;Тип устройства:IP-видеокамера;Горизонтальный угол обзора:71;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;Чувствительность Цвет,лк:0.1;Беспроводной адаптер:Нет;Поддержка ONVIF:Да;Питание:PoE 802.3af, 12V DC;Аудиовход:Нет;Сменный объектив:Нет;Размер матрицы,"":1/3;День/Ночь:Да;Фокусное расстояние объектива:3.6;Тип корпуса:Цилиндрическая (BULLET);Чувствительность ЧБ,лк:0.00001;"
"1/3"" 1.3M Progressive scan CMOS,ICRH.264/MJPEG,1.3MP(1~30fps),  3.6mm, 6mm optional,IR 20m,IP67,DC12V/PoE,"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru/imgs/DH-IPC-HFW1120SP-0600B__56fa8d3c1e6072.32190465.png"	"Dahua DH-IPC-HFW1120SP-0600B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw1120sp-0600b"	"IP-камеры"	"Цилиндрические камеры"	""
"1/3"" 1.3M Progressive scan CMOS,ICRH.264/MJPEG,1.3MP(1~30fps),  3.6mm, 6mm optional,IR 20m,IP67,DC12V/PoE,"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW1120RMP-0600B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw1120rmp-0600b"	"IP-камеры"	"Цилиндрические камеры"	""
"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),3.6mm 6mm optional,150Mbps Wi-FiDC12V"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW1000SP-W-0600B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw1000sp-w-0600b"	"IP-камеры"	"Цилиндрические камеры"	""
"1/3"" 1.3M Aptina CMOS,ICRH.264/MJPEG,1.3MP(1~30fps),720P(1~30fps), WDR 120dB-VF:2.7~12mm Vari-focal lens,-Z: 2.7-12mm motorized lensIR 30m,IP66,DC12V/PoE,SD"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW2101RP-VFS"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw2101rp-vfs"	"IP-камеры"	"Цилиндрические камеры"	""
""	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW2101RP-ZS"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw2101rp-zs"	"IP-камеры"	"Цилиндрические камеры"	""
"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),3.6mm 6mm optional,150Mbps Wi-FiDC12V"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW1000SP-W-0360B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=13"	"http://dahua-russia.ru/product/dh-ipc-hfw1000sp-w-0360b"	"IP-камеры"	"Цилиндрические камеры"	""
"Уличная WI-FI IP видеокамера 1,3MP;1/3"" 1,3MP CMOS; фикс. объектив: 2,8мм; сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1,3MP/720P(1~25к/c); Дальность ИК:30м; DWDR, 3DNR, ONVIF; поддержка Micro SD; встр. микрофон; питание: DC12В; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW1120S-W-0280B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=14"	"http://dahua-russia.ru/product/dh-ipc-hfw1120s-w-0280b"	"IP-камеры"	"Цилиндрические камеры"	""
""	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW81230EP-Z"	"http://dahua-russia.ru/catalog/ip-bullet?&page=14"	"http://dahua-russia.ru/product/dh-ipc-hfw81230ep-z"	"IP-камеры"	"Цилиндрические камеры"	""
"Уличная WI-FI IP видеокамера 1,3MP;1/3"" 1,3MP CMOS; фикс. объектив: 3,6мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1,3MP/720P(1~25к/c); Дальность ИК:30м; DWDR, 3DNR, ONVIF; поддержка Micro SD; встр. микрофон; питание: DC12В; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-IPC-HFW1120SP-W-0360B"	"http://dahua-russia.ru/catalog/ip-bullet?&page=14"	"http://dahua-russia.ru/product/dh-ipc-hfw1120sp-w-0360b"	"IP-камеры"	"Цилиндрические камеры"	""
"Уличная цилиндрическая IP видеокамера 2mp;1/3"" 2Mп CMOS; моторизированный объектив: 4.7-47мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1080P/720P(1~25к/c); чувствительность: 0.01лк/F1.4(цвет),0лк@F1.4(ИК вкл); Дальность ИК:50м; ВИДЕОНАНАЛИТИКА,ROI,WDR 120db,3DNR,SMART FOCUS,ONVIF; поддержка Micro SD; аудио вх. вых 1/1 ;тревожные вх.вых 2/1; PAL 960H видеовыход; питание: DC12В/POE; IP67; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/ip-bullet"	"http://dahua-russia.ru/catalog/IP-камеры"	"http://dahua-russia.ru/imgs/DH-IPC-HFW5221EP-Z-4747A__577f5b09451279.10911775.png"	"Dahua DH-IPC-HFW5221EP-Z-4747A"	"http://dahua-russia.ru/catalog/ip-bullet?&page=14"	"http://dahua-russia.ru/product/dh-ipc-hfw5221ep-z-4747a"	"IP-камеры"	"Цилиндрические камеры"	""
""	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2220SP-0800B__55b637d55f55a5.91866837.jpeg"	"Dahua DH-HAC-HFW2220SP-0800B"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2220SP-0800B"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:65;Общее кол-во пикселей,Мп:2.4;PTZ:Нет;Температура:-30 ... 60;Тип устройства:HDCVI-видеокамера;Тип объектива:фиксированный;Горизонтальный угол обзора:36;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;Длина,мм:154.7;Вес,гр:380;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:65;Сменный объектив:Нет;Размер матрицы,"":1/2.8;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:8;"
""	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2220S-0360B__55b6384ad4aec3.93370011.jpg"	"Dahua DH-HAC-HFW2220S-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2220S-0360B"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:65;Общее кол-во пикселей,Мп:2.4;PTZ:Нет;Температура:-30 ... 60;Тип устройства:HDCVI-видеокамера;Тип объектива:фиксированный;Горизонтальный угол обзора:72;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;Длина,мм:154.7;Вес,гр:380;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:65;Сменный объектив:Нет;Размер матрицы,"":1/2.8;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:3.6;"
"Уличная цилиндрическая HDCVI видеокамера 1080P;1/2.8"" 2,4Mп Sony Exmor CMOS; фикс. объектив: 3,6мм; дальность ИК: 30м; чувствительность: 0.05лк/F1.8(цвет), 0лк@F1.8(ИК вкл); DWDR, 3DNR,OSD меню, SMART IR; PAL 960H видеовыход; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2220SP-0360B__55b6385fe174b3.88488928.jpg"	"Dahua DH-HAC-HFW2220SP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2220SP-0360B"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:65;Общее кол-во пикселей,Мп:2.4;PTZ:Нет;Температура:-30 ... 60;Тип устройства:HDCVI-видеокамера;Тип объектива:фиксированный;Горизонтальный угол обзора:72;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;Длина,мм:154.7;Вес,гр:380;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:65;Сменный объектив:Нет;Размер матрицы,"":1/2.8;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:3.6;"
"Уличная HD-CVI видеокамера1/2.8"" 2.4Mп CMOS, 1080P*25к/с, 720P*50к/с ;720P*25к/сf=2,7-12мм моторизированный объектив, ИК подсветка до 30м, Smart IR, ICR, OSD, IP66,Переключение Аналог/HD ; DC12V; Кронштейн в комплекте"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2220RP-Z__55b638852632d3.98400631.jpg"	"Dahua DH-HAC-HFW2220RP-Z"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2220RP-Z"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:65;Общее кол-во пикселей,Мп:2.4;PTZ:Нет;Температура:-30 ... 60;Тип устройства:HDCVI-видеокамера;Тип объектива:варифокальный;Горизонтальный угол обзора:24 ... 90;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;Длина,мм:154.7;Вес,гр:380;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:65;Сменный объектив:Да;Размер матрицы,"":1/2.8;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:2.7 ... 12;"
"Уличная HD-CVI видеокамера1/2.8"" 2.4Mп CMOS, 1080P*25к/с, 720P*50к/с ;720P*25к/сf=6мм(2.8mm, 3.6mm, 8mm опционально), ИК подсветка до 20м, Smart IR, ICR, OSD, IP66,Переключение Аналог/HD ; DC12V; Кронштейн в комплекте"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2220SP-0600B__55b638ad812166.64145024.jpg"	"Dahua DH-HAC-HFW2220SP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2220SP-0600B"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:65;Общее кол-во пикселей,Мп:2.4;PTZ:Нет;Температура:-30 ... 60;Тип устройства:HDCVI-видеокамера;Тип объектива:фиксированный;Горизонтальный угол обзора:43;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;Длина,мм:154.7;Вес,гр:380;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:65;Сменный объектив:Нет;Размер матрицы,"":1/2.8;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:6;"
"Уличная цилиндрическая HDCVI видеокамера 1080P;1/2.8"" 2,4Mп Sony Exmor CMOS; вариофокальный объектив: 2,7-12мм; дальность ИК: 30м; чувствительность: 0.05лк/F1.4(цвет), 0лк@F1.4(ИК вкл); DWDR, 3DNR,OSD меню; PAL 960H видеовыход; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2220RP-VF__55b638d0348f61.82836850.jpg"	"Dahua DH-HAC-HFW2220RP-VF"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2220RP-VF"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:80;Общее кол-во пикселей,Мп:2.4;PTZ:Нет;Температура:-30 ... 60;Тип устройства:HDCVI-видеокамера;Тип объектива:варифокальный;Горизонтальный угол обзора:32.9 ... 105.5;ИК подсветка:Нет;Кадров в секунду при максимальном разрешении:30;Длина,мм:213;Вес,гр:550;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:72;Сменный объектив:Да;Размер матрицы,"":1/2.8;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:2.7 ... 12;"
""	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2200BP-B-0360B__55b639b807fa90.58374845.JPG"	"Dahua DH-HAC-HFW2200BP-B-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/product/DH-HAC-HFW2200BP-B-0360B"	"HDCVI-камеры"	"Цилиндрические камеры"	"Поддержка видеокодеков:;Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:80;Общее кол-во пикселей,Мп:2;Длина,мм:200;Тип устройства:HDCVI-видеокамера;Тип объектива:фиксированный;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:30;PTZ:Нет;Беспроводной адаптер:Нет;Поддержка ONVIF:Нет;Питание:12V DC;Аудиовход:Нет;День/Ночь:Да;Высота,мм:89;Сменный объектив:Нет;Размер матрицы,"":1/3;Тип корпуса:Цилиндрическая (BULLET);Фокусное расстояние объектива:3.6;"
